3884	0244B	910	11110	12	2
3909	0287B	100	11110	20	1
3909	0287B	100	11110	16	2
3909	1172P	146	11110	3	3
3942	1139P	100	11110	64	3
3944	6947C	299	11110	8	2
4320	6947C	999	11110	26	2
4329	7158C	930	11110	2	1
4329	7158C	930	11110	3	3
4812	9577Q	09	11110	3	1
4812	1222P	111	11110	15	2
4812	1222P	111	11110	21	3
4821	1172P	210	11110	6	1
4821	1172P	226	11110	8	2
4821	1139P	150	11110	2	2
4821	1278P	810	11110	35	3
3545	1130P	252	11110	2	2
3753	6947C	991	11110	56	2
4036	9590Q	61	11110	3	1
4036	3907N	10	11110	40	2
4281	7914C	101	11110	64	3
4300	6706C	320	11110	8	1
4300	0080B	202	11110	16	2
4300	6947C	249	11110	4	3
4300	0080B	202	11110	16	3
4371	1278P	930	11110	20	1
4371	0509B	930	11110	3	3
4585	1130P	250	11110	8	1
4585	6983C	290	11110	10	2
4585	1130P	250	11110	4	3
4692	6983C	930	11110	48	1
4082	3907N	10	11110	45	1
4082	3907N	10	11110	54	3
4103	0244B	930	11110	8	2
4103	6947C	930	11110	23	3
4123	3907N	10	11110	14	1
4123	8030P	300	11110	17	3
4125	9510Q	01	11110	64	3
4453	1139P	930	11110	40	2
4867	1028P	910	11110	12	1
4867	1028P	910	11110	44	3
4898	6947C	965	11110	56	2
4927	1139P	100	11110	40	2
4940	6983C	190	11110	64	3
5068	1278P	910	11110	48	2
5091	0287B	100	11110	8	2
5386	1130P	105	11110	17	2
6010	1130P	251	11110	6	1
6010	1130P	251	11110	5	2
6010	1130P	251	11110	10	3
6216	1278P	810	11110	8	1
6216	1130P	250	11110	4	2
6216	9725K	06	11110	4	2
3398	0080B	910	11110	20	1
3398	1278P	910	11110	20	1
3398	1278P	910	11110	24	2
3398	0344B	100	11110	4	3
3436	0287B	100	11110	8	1
3436	0406B	501	11110	4	3
3436	0215B	300	11110	13	3
4143	7158C	910	11110	64	3
4182	3907N	10	11110	26	3
4567	1139P	100	11110	32	1
5312	1130P	105	11110	60	3
5853	0287B	120	11110	30	1
4699	0080B	271	11110	4	1
4699	0080B	271	11110	4	2
4699	0287B	100	11110	25	3
4699	0086B	110	11110	1	3
4718	3907N	10	11110	24	2
5023	0287B	100	11110	28	1
5023	1130P	250	11110	2	2
5023	0287B	100	11110	20	3
5621	1172P	210	11110	6	1
5621	1172P	226	11110	6	2
5621	0080B	201	11110	8	3
5621	1028P	141	11110	2	3
5621	3907N	10	11110	2	3
3884	3903N	10	11110	48	1
3884	3903N	10	11110	28	3
3909	1172P	146	11110	10	1
3909	0244B	800	11110	4	2
3909	6947C	299	11110	8	2
3909	0287B	100	11110	18	3
3944	0287B	100	11110	30	1
3944	6947C	299	11110	28	3
4320	6947C	981	11110	24	1
4320	6947C	981	11110	32	3
4329	9510Q	90	11110	46	2
4812	1028P	111	11110	22	1
4812	1028P	111	11110	16	2
4821	1130P	130	11110	4	1
4821	1278P	805	11110	37	2
4821	1172P	226	11110	12	3
4821	0344B	120	11110	4	3
3545	0287B	120	11110	40	1
3545	0287B	120	11110	50	3
3753	6947C	991	11110	64	3
4036	3907N	10	11110	21	1
4036	1278P	805	11110	36	3
4300	0080B	202	11110	12	1
4300	0287B	120	11110	12	2
4300	6983C	290	11110	7	3
4300	0344B	120	11110	9	3
4371	0509B	930	11110	3	2
4371	1139P	930	11110	31	3
4585	0287B	100	11110	18	1
4585	0287B	100	11110	26	2
4585	0287B	100	11110	28	3
3836	1139P	100	11110	32	1
4082	9521Q	10	11110	2	1
4082	9521Q	10	11110	8	3
4103	0244B	930	11110	5	1
4103	6947C	930	11110	21	2
4103	6983C	930	11110	14	3
4123	3907N	10	11110	27	2
4123	3907N	10	11110	34	3
4453	1130P	930	11110	12	1
4453	1130P	930	11110	8	3
4867	1222P	910	11110	36	1
4867	1222P	910	11110	20	3
4898	6947C	965	11110	64	3
4838	1139P	100	11110	48	1
4927	9569Q	10	11110	16	2
5068	1172P	112	11110	8	1
5068	1172P	112	11110	6	3
5091	3907N	10	11110	32	2
5386	3907N	10	11110	39	2
6010	3903N	10	11110	12	1
6010	3903N	10	11110	19	2
6010	6947C	199	11110	20	3
6216	0344B	100	11110	30	1
6216	0344B	100	11110	18	2
6216	1278P	810	11110	16	3
6220	1139P	100	11110	44	1
3398	4107N	10	11110	2	1
3398	4107N	10	11110	4	2
3398	0080B	910	11110	21	2
3398	0080B	910	11110	26	3
3436	0406B	501	11110	8	1
3436	0376B	860	11110	11	1
3436	0405B	140	11110	2	3
4170	1130P	250	11110	48	1
4182	1130P	105	11110	32	1
4182	1130P	105	11110	11	3
4567	1139P	100	11110	56	2
5853	0287B	120	11110	55	2
4692	6983C	930	11110	56	2
4699	0344B	100	11110	11	1
4699	0287B	100	11110	50	2
4699	6947C	254	11110	4	3
4699	9590Q	68	11110	2	3
4718	9590Q	61	11110	3	1
4718	0080B	262	11110	2	3
5023	9521Q	10	11110	11	1
5023	9722K	34	11110	2	2
3884	3907N	10	11110	8	2
3884	0244B	910	11110	10	3
3909	1130P	105	11110	10	1
3909	1130P	295	11110	10	2
3909	1130P	295	11110	6	3
3942	1139P	100	11110	48	1
3944	6947C	299	11110	9	1
3944	6476C	299	11110	12	3
4320	6947C	999	11110	24	1
4320	6947C	999	11110	32	3
4329	7158C	930	11110	1	2
4812	1222P	111	11110	22	1
4812	6983C	290	11110	23	3
4821	3907N	10	11110	2	1
4821	0287B	120	11110	10	1
4821	3907N	10	11110	1	2
4821	1130P	130	11110	6	3
3545	1130P	252	11110	7	1
3545	1130P	252	11110	4	3
4036	6947C	149	11110	4	1
4036	3907N	10	11110	28	3
4281	7914C	101	11110	48	1
4300	0083B	270	11110	20	1
4300	0287B	120	11110	2	1
4300	0083B	270	11110	8	2
4300	0287B	120	11110	6	3
4300	0344B	800	11110	8	3
4371	0086B	930	11110	9	1
4371	1278P	930	11110	26	2
4371	1278P	930	11110	30	3
4585	6983C	290	11110	12	1
4585	6947C	139	11110	12	2
4585	6947C	139	11110	16	3
3836	1139P	100	11110	40	2
4082	3907N	10	11110	52	2
4103	6947C	930	11110	23	1
4103	6983C	930	11110	17	2
4123	8030P	300	11110	21	1
4123	8030P	300	11110	27	2
4125	9510Q	01	11110	47	1
4453	1139P	930	11110	36	1
4453	1139P	930	11110	56	3
4867	1028P	910	11110	27	2
4838	1139P	100	11110	56	2
4927	1139P	100	11110	64	3
4940	6983C	190	11110	48	1
5068	1278P	910	11110	40	1
5068	1278P	910	11110	51	3
5091	3907N	10	11110	8	1
5091	0287B	100	11110	8	3
5386	1130P	105	11110	27	1
5386	1130P	105	11110	18	3
6010	3907N	10	11110	6	2
6010	9590Q	68	11110	2	3
6010	3903N	10	11110	15	3
6216	1130P	250	11110	9	1
6216	3907N	10	11110	8	2
6216	0086B	110	11110	2	3
6220	1139P	100	11110	52	2
3398	0287B	100	11110	3	1
3398	0287B	100	11110	3	2
3398	4107N	10	11110	2	3
3398	1278P	910	11110	28	3
3436	0080B	105	11110	8	1
3436	0507B	100	11110	52	2
3436	0080B	105	11110	8	3
4143	7158C	910	11110	48	1
4170	1130P	250	11110	56	2
4182	1130P	105	11110	30	2
4182	3907N	10	11110	12	3
4567	1139P	100	11110	64	3
5312	1130P	105	11110	44	1
5853	0083B	250	11110	2	1
5853	0287B	120	11110	53	3
4692	6983C	930	11110	64	3
4699	0287B	100	11110	29	1
4699	6947C	254	11110	2	2
4699	1172P	146	11110	8	3
3884	3903N	10	11110	36	2
3884	3907N	10	11110	26	3
3909	1028P	131	11110	6	1
3909	0287B	120	11110	18	2
3909	0086B	110	11110	13	3
3942	1139P	100	11110	48	2
3944	3903N	10	11110	16	2
4320	6947C	981	11110	28	2
4329	9510Q	90	11110	46	1
4329	9510Q	90	11110	60	3
4812	6983C	290	11110	24	2
4812	1028P	111	11110	20	3
4821	1278P	805	11110	20	1
4821	1139P	150	11110	4	1
4821	0287B	120	11110	8	2
4821	1139P	150	11110	2	3
3545	0287B	120	11110	45	2
3753	6947C	991	11110	48	1
4036	1278P	805	11110	12	1
4036	0287B	110	11110	14	2
4281	7914C	101	11110	56	2
4300	0344B	120	11110	6	1
4300	0344B	120	11110	16	2
4300	0083B	270	11110	4	2
4300	0083B	270	11110	14	3
4371	1139P	930	11110	19	1
4371	1139P	930	11110	27	2
4585	6947C	100	11110	10	1
4585	7158C	105	11110	8	2
4585	6983C	290	11110	16	3
3836	1139P	100	11110	64	3
4082	9521Q	10	11110	4	2
4103	6983C	930	11110	19	1
4103	0244B	930	11110	19	3
4123	8627C	300	11110	8	1
4123	8627C	300	11110	8	3
4125	9510Q	01	11110	54	2
4453	1130P	930	11110	11	2
4867	1222P	910	11110	28	2
4898	6947C	965	11110	40	1
4838	1139P	100	11110	64	3
4927	1139P	100	11110	48	1
4940	6983C	190	11110	56	2
5068	1172P	112	11110	4	2
5091	0287B	100	11110	8	1
5091	3907N	10	11110	24	3
5386	3907N	10	11110	21	1
5386	3907N	10	11110	46	3
6010	6947C	199	11110	24	1
6010	6947C	199	11110	23	2
6010	3907N	10	11110	14	3
6010	9582Q	57	11110	3	3
6216	1278P	810	11110	6	2
6216	0086B	110	11110	8	2
6216	0344B	100	11110	42	3
6220	1139P	100	11110	48	3
3398	0344B	100	11110	3	1
3398	0344B	100	11110	4	2
3398	0287B	100	11110	4	3
3436	0507B	100	11110	7	1
3436	0507B	100	11110	20	3
3436	0376B	860	11110	16	3
4143	7158C	910	11110	56	2
4170	1130P	250	11110	64	3
4182	3907N	10	11110	22	2
4182	1130P	105	11110	6	3
4567	1139P	100	11110	16	1
5312	1130P	105	11110	52	2
5853	0376B	600	11110	4	1
4699	9590Q	61	11110	3	1
4699	0344B	100	11110	16	3
4699	1130P	295	11110	8	3
4718	0287B	110	11110	31	2
4718	0287B	110	11110	52	3
5023	3907N	10	11110	36	2
5023	3907N	10	11110	32	3
5614	1139P	100	11110	56	3
5621	1139P	120	11110	4	1
4718	0287B	110	11110	44	1
4718	3907N	10	11110	10	3
5023	0287B	100	11110	13	2
5023	9722K	34	11110	4	3
5614	1139P	100	11110	56	2
5621	0080B	201	11110	21	1
5621	0344B	120	11110	17	2
5621	1139P	120	11110	4	2
5621	1222P	111	11110	4	3
5621	1139P	120	11110	3	3
5638	1139P	100	11110	35	2
6112	3907N	10	11110	25	1
6112	3907N	10	11110	39	2
6112	3907N	10	11110	20	3
6812	0080B	920	11110	1	1
6812	0080B	920	11110	4	2
6812	5058Z	03	11110	4	3
6825	3907N	10	11110	13	1
6825	1278P	810	11110	16	3
5180	1278P	805	11110	18	1
5180	1130P	910	11110	7	2
5180	0233B	300	11110	16	3
5526	1130P	254	11110	4	1
5526	0080B	251	11110	10	2
5526	1130P	254	11110	4	3
6014	1172P	112	11110	12	1
6014	1172P	112	11110	11	2
6014	9725K	06	11110	3	3
6035	0344B	120	11110	38	2
6914	3907N	10	11110	7	2
6914	6947C	249	11110	8	2
6923	1222P	118	11110	20	1
6923	9521Q	21	11110	1	2
6923	9521Q	21	11110	1	3
7291	5058Z	06	11110	12	1
7291	5058Z	06	11110	57	3
8026	0344B	120	11110	6	1
8026	9782K	53	11110	8	3
8026	3907N	10	11110	32	3
8056	1278P	810	11110	6	1
8056	1130P	250	11110	16	3
8056	9590Q	68	11110	2	3
6846	0080B	930	11110	1	1
6846	3907N	10	11110	13	1
6846	3907N	10	11110	23	2
6846	1222P	930	11110	6	3
6877	0287B	100	11110	4	1
6877	0287B	100	11110	7	2
6877	6983C	910	11110	56	3
7209	7914C	101	11110	60	3
7615	1130P	250	11110	6	1
7615	9590Q	68	11110	2	3
7659	0287B	120	11110	16	1
7659	0287B	120	11110	4	2
7659	3907N	10	11110	12	3
6799	1139P	100	11110	48	2
6988	9590Q	61	11110	3	1
6988	0080B	101	11110	12	2
6988	0080B	910	11110	2	3
6997	0287B	110	11110	32	1
6997	9590Q	01	11110	2	3
6998	0287B	110	11110	44	2
7346	1278P	805	11110	48	2
7346	1278P	805	11110	8	3
7382	0096B	150	11110	16	1
7382	1278P	920	11110	16	2
7382	1278P	920	11110	28	3
7383	0509B	110	11110	4	1
7383	0405B	140	11110	6	2
7383	0233B	300	11110	6	3
7394	0287B	100	11110	50	2
7400	1278P	810	11110	34	1
7400	1278P	810	11110	40	2
7400	0287B	110	11110	2	3
7809	5049Z	05	11110	8	1
7809	0507B	100	11110	16	2
7809	9590Q	68	11110	2	3
7897	1278P	920	11110	64	3
7899	5049Z	06	11110	16	1
7899	0287B	110	11110	14	2
7899	9590Q	68	11110	2	3
7899	3907N	10	11110	14	3
7457	0244B	920	11110	5	2
7457	0287B	110	11110	37	3
7458	1130P	250	11110	2	1
7458	1278P	810	11110	46	3
7514	1278P	810	11110	24	1
7514	1278P	810	11110	24	2
7596	0287B	961	11110	8	1
7596	0344B	840	11110	8	2
7596	0344B	840	11110	8	3
5614	1139P	100	11110	32	1
5621	0344B	120	11110	17	1
5621	0080B	201	11110	20	2
5621	3907N	10	11110	4	2
5621	0344B	120	11110	23	3
5621	1130P	130	11110	1	3
5638	1139P	100	11110	40	1
6112	5049Z	04	11110	4	1
6112	9725K	06	11110	7	1
6112	1028P	E10	11110	2	3
6812	5058Z	03	11110	7	1
6812	3907N	10	11110	43	2
6812	5058Z	04	11110	7	3
6825	0080B	203	11110	6	1
6825	1278P	810	11110	29	2
5180	0233B	300	11110	12	1
5180	1139P	910	11110	7	2
5180	1130P	910	11110	8	3
5191	1139P	100	11110	64	3
5526	3903N	10	11110	6	1
5526	5058Z	06	11110	20	2
5526	9590Q	68	11110	2	3
5526	5058Z	06	11110	18	3
6014	0287B	110	11110	16	1
6014	0287B	110	11110	25	2
6014	9590Q	68	11110	2	3
6035	0344B	120	11110	24	1
6035	0344B	120	11110	45	3
6914	1139P	115	11110	4	1
6914	0344B	120	11110	11	2
6923	1028P	920	11110	20	1
6923	1222P	118	11110	27	2
6923	1278P	920	11110	1	3
7291	5058Z	06	11110	36	2
8026	3907N	10	11110	32	1
8026	1278P	910	11110	12	2
8026	9569Q	06	11110	8	3
8056	1130P	250	11110	42	1
8056	1278P	810	11110	22	3
